n_subs,rank,genotype,mu_real,sigma_real
9,26,0-0-3-1-1-0-1-2-2-1-0-1-0-2-0-0,-443.4124,129.86536
9,27,2-0-3-0-1-0-1-2-2-1-0-1-0-2-0-0,-443.74146,130.3696
9,28,0-3-3-1-1-0-1-2-2-0-0-1-0-3-0-0,-468.1513,155.17271
9,29,0-0-3-0-1-0-1-2-2-0-0-1-0-3-3-2,-470.37463,157.57402
9,30,0-0-3-0-1-0-0-2-2-1-0-1-0-3-3-2,-468.94702,156.15726
9,31,2-0-3-0-1-0-1-2-2-0-0-1-0-3-3-0,-468.88745,156.12024
9,32,0-3-2-0-1-0-0-2-2-1-0-1-0-4-3-0,-446.5424,133.799
9,33,0-3-4-0-1-0-1-2-2-1-0-0-0-3-3-0,-439.18442,126.7756
9,34,0-3-0-0-1-0-1-2-2-1-0-1-0-4-3-0,-401.4989,89.197525
9,35,0-0-4-1-1-0-1-2-2-1-0-1-0-3-0-0,-444.46497,132.21513
9,36,0-3-3-0-1-0-1-0-2-1-0-1-0-2-3-0,-455.04333,142.81918
9,37,0-0-3-1-1-0-0-2-2-1-0-1-0-2-3-0,-453.2234,141.85072
9,38,0-3-2-1-1-0-1-2-2-0-0-1-0-3-0-0,-452.96014,141.6183
9,39,0-3-3-0-1-0-0-2-2-1-0-1-1-2-0-0,-452.859,141.54901
9,40,2-0-3-0-1-0-1-2-2-0-0-1-0-2-3-0,-450.84558,139.59715
9,41,2-3-2-0-1-0-1-2-2-0-0-1-0-3-0-0,-453.94647,142.70517
9,42,0-0-3-0-1-0-0-2-2-1-0-1-0-2-3-2,-453.94647,142.70517
9,43,0-3-2-0-1-0-1-2-2-0-0-1-0-3-0-2,-453.99567,142.827
9,44,2-3-3-0-1-0-0-2-2-1-0-1-0-2-0-0,-454.7998,143.63881
9,45,0-0-2-0-1-0-1-2-2-0-0-1-0-3-3-2,-454.7998,143.63881
9,46,0-3-3-0-0-0-1-2-2-1-0-1-1-3-0-0,-444.00613,132.92279
9,47,0-0-3-0-1-0-1-2-2-1-0-0-1-3-3-0,-444.52396,133.44847
9,48,0-3-3-1-1-0-0-2-2-0-0-1-0-3-3-0,-483.27356,172.31273
9,49,0-3-2-0-1-0-1-2-2-1-0-0-0-4-3-0,-422.51343,111.58322
9,50,0-3-3-0-1-0-1-2-2-1-0-0-0-3-0-2,-445.06213,134.19394
