Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_4-f_7-i.log,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,570.2546,348.03,Training,562.2757182296629
6Heliceno_2-br_4-br_5-f_7-br_10-i_16-cl.log,0,3,0,3,1,0,3,0,0,4,0,0,0,0,0,2,6,456.7466,368.87,Training,450.41289218013964
6Heliceno_4-i_10-br_12-br_14-f_16-f.log,0,0,0,4,0,0,0,0,0,3,0,3,0,1,0,1,5,312.0256,359.73,Training,378.22276324044395
6Heliceno_1-f_2-f_3-br_14-br.log,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,4,656.4371,346.76,Training,591.0540855690545
6Heliceno_2-f_6-br_9-br_10-f_11-i_16-i.log,0,1,0,0,0,3,0,0,3,1,4,0,0,0,0,4,6,534.1682,370.78,Training,508.1362613293039
6Heliceno_1-f_5-cl_6-br_11-i_14-br_16-i.log,1,0,0,0,2,3,0,0,0,0,4,0,0,3,0,4,6,457.7543,367.14,Training,441.96017520965
6Heliceno_1-br_3-cl_5-i_6-cl_14-i_16-f.log,3,0,2,0,4,2,0,0,0,0,0,0,0,4,0,1,6,410.6278,372.03,Training,408.77743321380154
6Heliceno_1-f_3-f_4-br_10-br_11-br_15-cl.log,1,0,1,3,0,0,0,0,0,3,3,0,0,0,2,0,6,351.0678,361.03,Training,322.5468071026603
6Heliceno_5-cl_7-cl_8-f_15-i.log,0,0,0,0,2,0,2,1,0,0,0,0,0,0,4,0,4,603.6137,356.05,Training,570.0369918055598
6Heliceno_10-i_15-i.log,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,677.3209,351.85,Training,602.753230178339
6Heliceno_3-br_9-f_11-br_12-i_14-cl.log,0,0,3,0,0,0,0,0,1,0,3,4,0,2,0,0,5,583.8639,353.08,Training,518.2403621125571
6Heliceno_5-f_8-f_11-i.log,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,3,540.29,347.67,Training,557.5252856101075
6Heliceno_1-br_2-cl_6-i_7-f_10-cl_12-cl.log,3,2,0,0,0,4,1,0,0,2,0,2,0,0,0,0,6,406.4635,371.55,Training,408.10654035299126
6Heliceno_5-br.log,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,599.4318,344.99,Training,606.908328358657
6Heliceno_2-f_4-i.log,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,550.841,345.95,Training,570.024030496387
6Heliceno_1-f_2-f_4-cl_9-br_12-i_14-i.log,1,1,0,2,0,0,0,0,3,0,0,4,0,4,0,0,6,404.9637,360.23,Training,411.4260472767301
6Heliceno_3-br_9-br_10-f_11-f.log,0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,4,651.5868,348.8,Training,615.6613234493664
6Heliceno_4-i_5-cl_6-i_7-cl_8-br_9-br.log,0,0,0,4,2,4,2,3,3,0,0,0,0,0,0,0,6,242.8431,315.11,Training,237.07764207955935
6Heliceno_5-f_6-br_16-i.log,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,3,622.8127,356.28,Training,571.4646563493642
6Heliceno_1-i_3-f_8-i_9-f_14-i.log,4,0,1,0,0,0,0,4,1,0,0,0,0,4,0,0,5,594.907,366.55,Training,562.5514523440398
6Heliceno_2-cl_8-f.log,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,714.5227,344.44,Training,692.2743102003582
6Heliceno_1-cl_7-f_8-cl_11-i_14-f_15-i.log,2,0,0,0,0,0,1,2,0,0,4,0,0,1,4,0,6,558.184,359.25,Training,520.9470747636819
6Heliceno_5-br_6-br_8-br.log,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,532.7737,354.02,Training,510.21265568649596
6Heliceno_4-f_6-i_8-i.log,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,3,541.5668,353.94,Training,591.4890590689324
6Heliceno_2-br_4-f_5-i_10-f_13-br_15-cl.log,0,3,0,1,4,0,0,0,0,1,0,0,3,0,2,0,6,429.0,362.24,Training,370.3883205076408
6Heliceno_4-br_8-cl_10-br.log,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,3,504.8366,353.21,Training,499.87976226221406
6Heliceno_5-i_6-f_9-br_10-cl_15-i.log,0,0,0,0,4,1,0,0,3,2,0,0,0,0,4,0,5,564.3531,360.84,Training,469.03652193341776
6Heliceno_4-f_9-br.log,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,620.8228,346.06,Training,573.2911072494005
6Heliceno_2-cl_6-i_13-br.log,0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,596.8058,351.84,Training,557.2334594658896
6Heliceno_11-cl_14-i.log,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,721.1277,346.83,Training,643.5120849986595
6Heliceno_1-cl_3-i_4-br_5-i_12-f_15-f.log,2,0,4,3,4,0,0,0,0,0,0,1,0,0,1,0,6,300.7338,366.39,Training,277.12342292580837
6Heliceno_7-br_9-cl.log,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,595.8203,349.37,Training,559.6839328209849
6Heliceno_2-f_8-br_13-i.log,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,532.2473,349.78,Training,564.2821361461655
6Heliceno_1-i_2-f.log,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,558.1551,356.26,Training,587.3279645211144
6Heliceno_2-br_3-i_7-f_9-br_13-cl.log,0,3,4,0,0,0,1,0,3,0,0,0,2,0,0,0,5,659.262,355.85,Training,629.6931762456305
6Heliceno_7-br_10-br_14-br.log,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,607.7842,353.03,Training,555.8406797136163
6Heliceno_2-f_5-br_8-cl_11-cl_12-cl_14-cl.log,0,1,0,0,3,0,0,2,0,0,2,2,0,2,0,0,6,524.7878,357.25,Training,478.1992642589905
6Heliceno_7-i_8-br.log,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,526.8474,351.89,Training,598.9179711962615
6Heliceno_1-i_6-cl_7-f_8-i_10-br_14-br.log,4,0,0,0,0,2,1,4,0,3,0,0,0,3,0,0,6,543.4626,371.69,Training,560.2675532001917
6Heliceno_2-i_5-br_7-f_12-f.log,0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,4,616.6783,351.98,Training,634.6813284691361
6Heliceno_4-i_8-i_10-cl_12-i.log,0,0,0,4,0,0,0,4,0,2,0,4,0,0,0,0,4,396.489,361.96,Training,386.1808067899537
6Heliceno_1-br_10-i_11-i_12-br_13-br_14-cl.log,3,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,6,108.4632,325.16,Training,189.6459021025305
6Heliceno_5-br_6-cl_13-br_16-br.log,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,3,4,423.1828,360.97,Training,410.55585669548367
6Heliceno_1-cl_2-i_3-i_4-cl_14-br.log,2,4,4,2,0,0,0,0,0,0,0,0,0,3,0,0,5,348.1989,385.16,Training,409.00885588830107
6Heliceno_7-f_12-i_14-f_15-br.log,0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,4,556.0346,349.41,Training,523.7887200400019
6Heliceno_1-f_8-f_9-f_16-i.log,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,511.8611,355.41,Training,562.1507099091184
6Heliceno_1-cl_6-cl_7-br_9-br_15-cl_16-i.log,2,0,0,0,0,2,3,0,3,0,0,0,0,0,2,4,6,406.2176,385.74,Training,371.27771567360503
6Heliceno_4-br_7-f_13-f_15-f.log,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,4,544.4373,344.38,Training,511.3714294184596
6Heliceno_4-f_16-br.log,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,556.374,350.99,Training,628.2098593971157
6Heliceno_4-cl_15-br.log,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,664.7455,347.43,Training,601.1686673010313
6Heliceno_5-f_6-br_11-f.log,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,3,590.395,346.1,Training,535.6337920452731
6Heliceno_5-cl_9-br_10-br_11-f_13-br_14-cl.log,0,0,0,0,2,0,0,0,3,3,1,0,3,2,0,0,6,431.4026,361.12,Training,343.362907643543
6Heliceno_4-f_5-f_7-cl_12-i_16-br.log,0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,3,5,368.6575,362.23,Training,411.3386557707153
6Heliceno_2-cl_3-br_4-f_11-br.log,0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,4,708.7692,349.76,Training,660.09232207663
6Heliceno_3-i.log,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,778.8128,342.76,Training,751.5214175596058
6Heliceno_4-f_8-cl_9-f_14-i_16-cl.log,0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,2,5,549.2175,359.37,Training,603.9241614761017
6Heliceno_1-f_9-f.log,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,526.7735,344.99,Training,562.1507099091184
6Heliceno_2-i_8-cl.log,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,733.782,350.32,Training,754.9929089498987
6Heliceno_2-br_4-f_5-br_7-br_8-f_9-f.log,0,3,0,1,3,0,3,1,1,0,0,0,0,0,0,0,6,495.5146,361.13,Training,494.59163044929096
6Heliceno_4-br_7-i_10-i_15-cl.log,0,0,0,3,0,0,4,0,0,4,0,0,0,0,2,0,4,527.3701,359.76,Training,490.5776885969044
6Heliceno_2-i_6-f_8-cl_13-i_14-cl_16-f.log,0,4,0,0,0,1,0,2,0,0,0,0,4,2,0,1,6,380.6296,361.82,Training,534.8728191384796
6Heliceno_10-cl_11-f.log,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,576.8431,347.88,Training,559.7339218403877
6Heliceno_8-br_9-br_12-br.log,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,512.7709,360.81,Training,550.2683185602199
6Heliceno_6-f_12-cl_14-i.log,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,3,630.5759,349.99,Training,576.7751674264254
6Heliceno_1-cl_5-br_15-i.log,2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,436.4748,358.34,Training,455.2957186782242
6Heliceno_2-f_3-i_6-cl_11-cl_13-cl.log,0,1,4,0,0,2,0,0,0,0,2,0,2,0,0,0,5,610.4264,351.86,Training,591.1842381237676
6Heliceno_3-cl.log,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,713.8371,342.08,Training,698.9211465716106
6Heliceno_6-f_16-cl.log,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,533.6324,348.53,Training,645.2100288032519
6Heliceno_1-br_3-br_8-i_9-i.log,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,4,433.5201,377.66,Training,526.270040089973
6Heliceno_8-br_15-i_16-br.log,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,623.7961,364.64,Training,668.9766045619742
6Heliceno_7-br_8-i_9-i_10-br_12-br_15-cl.log,0,0,0,0,0,0,3,4,4,3,0,3,0,0,2,0,6,139.5167,379.51,Training,362.8547775612086
6Heliceno_4-f_5-i_14-i.log,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,3,511.8273,348.64,Training,525.440318589593
6Heliceno_10-br_11-br_14-cl_16-br.log,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,4,402.5358,375.79,Training,463.8824522809546
6Heliceno_1-f_5-br_8-f_10-f_12-cl.log,1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,5,353.913,352.43,Training,420.7369591140631
6Heliceno_5-br_10-br_14-cl_15-i.log,0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,4,605.6414,355.97,Training,549.5096659007289
6Heliceno_2-br_8-f_9-cl_13-cl.log,0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,4,633.2586,355.57,Training,562.2382735661108
6Heliceno_1-f_6-cl_8-f_9-f.log,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,486.5581,349.23,Training,525.4526349621682
6Heliceno_1-i_2-cl_3-f.log,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,517.132,366.04,Training,520.8727731810377
6Heliceno_3-cl_4-br_10-f.log,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,3,640.3205,344.88,Training,567.0479482181745
6Heliceno_4-br_5-cl_8-i_16-i.log,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,4,4,385.9985,366.7,Training,439.3334596486466
6Heliceno_9-br_13-f_14-i.log,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,3,690.5424,349.21,Training,574.911138218804
6Heliceno_6-br_7-i_8-br_11-f_14-cl.log,0,0,0,0,0,3,4,3,0,0,1,0,0,2,0,0,5,453.9275,366.05,Training,406.2698003163676
6Heliceno_3-i_6-f_9-f_12-i_15-i_16-br.log,0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,3,6,493.325,373.81,Training,604.0204038147458
6Heliceno_4-f_8-cl_10-i_11-cl.log,0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,4,400.5325,364.62,Training,447.7739973124398
6Heliceno_3-f_7-cl_8-f_12-cl_15-cl_16-i.log,0,0,1,0,0,0,2,1,0,0,0,2,0,0,2,4,6,519.1452,371.33,Training,528.764030043477
6Heliceno_1-br_2-br_4-i_9-i_11-cl_13-i.log,3,3,0,4,0,0,0,0,4,0,2,0,4,0,0,0,6,429.9209,377.54,Training,412.7099565631476
6Heliceno_1-f_4-f_7-f_9-i_12-cl.log,1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,5,416.4071,355.68,Training,398.9769712376944
6Heliceno_2-f_4-f_5-cl_8-br_14-br_15-f.log,0,1,0,1,2,0,0,3,0,0,0,0,0,3,1,0,6,566.2811,353.45,Training,545.3291098339522
6Heliceno_2-f_6-i_15-br.log,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,653.3508,347.49,Training,646.6720106247867
6Heliceno_2-f_5-br_6-f_8-br_9-cl_13-br.log,0,1,0,0,3,1,0,3,2,0,0,0,3,0,0,0,6,442.3787,366.88,Training,390.18133805205485
6Heliceno_1-f_7-i_12-f_13-br_15-cl_16-cl.log,1,0,0,0,0,0,4,0,0,0,0,1,3,0,2,2,6,383.8619,369.63,Training,390.1509118623368
6Heliceno_1-br_5-cl_6-cl_11-cl_15-i_16-f.log,3,0,0,0,2,2,0,0,0,0,2,0,0,0,4,1,6,502.0823,365.64,Training,456.3603361267285
6Heliceno_1-br_2-br_3-i_16-br.log,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,474.8342,373.2,Training,454.8707102893054
6Heliceno_6-i_8-cl_10-i_11-cl.log,0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,4,432.0809,366.93,Training,527.3963719356105
6Heliceno_1-f.log,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.7935,342.53,Training,574.0810136301881
6Heliceno_2-cl_3-br_5-br_9-br_10-f_16-cl.log,0,2,3,0,3,0,0,0,3,1,0,0,0,0,0,2,6,528.1908,359.46,Training,574.0238185445816
6Heliceno_1-cl_5-br_6-br_14-cl.log,2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,4,430.9636,359.1,Training,429.9624546222978
6Heliceno_8-f_11-f_12-cl_14-cl_16-i.log,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,5,429.4964,371.6,Training,565.3378630325703
6Heliceno_4-i_8-f_10-f_11-i_14-i_16-f.log,0,0,0,4,0,0,0,1,0,1,4,0,0,4,0,1,6,391.4759,366.42,Training,444.5023698170616
6Heliceno_1-f_4-f_10-i_14-br_15-f.log,1,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,5,405.6675,346.53,Training,448.8406974111553
6Heliceno_7-f_9-cl_12-br_14-cl.log,0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,4,597.4694,351.44,Training,512.2669908703042
6Heliceno_2-br_5-f_7-br_9-br_11-br_16-i.log,0,3,0,0,1,0,3,0,3,0,3,0,0,0,0,4,6,595.7079,369.17,Training,598.5051803938626
6Heliceno_5-f_10-cl_11-cl_12-cl.log,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,4,482.1298,356.54,Training,428.9272307072684
6Heliceno_3-f_9-cl_11-cl_12-cl_14-br.log,0,0,1,0,0,0,0,0,2,0,2,2,0,3,0,0,5,608.7207,355.16,Training,524.8296836363832
6Heliceno_7-cl_8-br_10-i_14-f.log,0,0,0,0,0,0,2,3,0,4,0,0,0,1,0,0,4,518.9662,355.04,Training,561.4155879841946
6Heliceno_11-cl_13-i_15-i.log,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,3,619.8338,357.72,Training,546.7642799107382
6Heliceno_12-br_16-cl.log,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,406.9158,356.13,Training,582.6137696968617
6Heliceno_3-i_5-i_7-br_13-i.log,0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,4,458.2637,360.47,Training,447.17907638379927
6Heliceno_4-f_5-f_14-i.log,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,673.3584,346.22,Training,571.4396446340047
6Heliceno_3-cl_6-i_7-i_14-f_16-br.log,0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,3,5,291.1051,367.23,Training,388.07100573496507
6Heliceno_2-cl_5-i_7-i_11-i_12-br_13-cl.log,0,2,0,0,4,0,4,0,0,0,4,3,2,0,0,0,6,283.9353,371.79,Training,319.2831116596492
6Heliceno_7-cl_11-cl_13-cl_14-br.log,0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,4,598.2625,354.77,Training,535.0353848288553
6Heliceno_3-br_7-cl_10-i_15-br.log,0,0,3,0,0,0,2,0,0,4,0,0,0,0,3,0,4,698.412,355.95,Training,594.2293985906238
6Heliceno_5-cl_8-i.log,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,2,588.9975,350.15,Training,609.3638653986866
6Heliceno_4-f_7-i_10-br_11-i_12-i_15-cl.log,0,0,0,1,0,0,4,0,0,3,4,4,0,0,2,0,6,327.1985,371.78,Training,308.1471409138062
6Heliceno_11-br_13-f_16-i.log,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,3,533.8566,363.77,Training,599.9044043284637
6Heliceno_4-br_9-i_10-br_13-cl_14-f.log,0,0,0,3,0,0,0,0,4,3,0,0,2,1,0,0,5,452.1012,356.2,Training,394.24558284515405
6Heliceno_9-i_11-br.log,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,577.5606,351.43,Training,574.0092101468313
6Heliceno_3-f_8-f.log,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,656.863,341.41,Training,678.3572604833676
6Heliceno_1-f_3-f_5-cl_7-f_8-cl_9-br.log,1,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,6,362.8044,363.85,Training,441.13013966932465
6Heliceno_6-f_7-i_11-i_14-f_15-br.log,0,0,0,0,0,1,4,0,0,0,4,0,0,1,3,0,5,533.6603,359.03,Training,550.556912679992
6Heliceno_1-br_10-i.log,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,519.5612,354.8,Training,554.602119868466
6Heliceno_4-br_8-i_10-br_12-cl_16-f.log,0,0,0,3,0,0,0,4,0,3,0,2,0,0,0,1,5,350.1866,363.72,Training,413.3401658163246
6Heliceno_3-i_4-cl_7-i_9-br_12-cl_15-f.log,0,0,4,2,0,0,4,0,3,0,0,2,0,0,1,0,6,514.418,358.71,Training,509.3354153163592
6Heliceno_2-br_7-br_10-cl_11-f_15-i_16-cl.log,0,3,0,0,0,0,3,0,0,2,1,0,0,0,4,2,6,592.3212,366.82,Training,603.255327584117
6Heliceno_1-f_2-i_4-i_7-cl_10-cl_13-br.log,1,4,0,4,0,0,2,0,0,2,0,0,3,0,0,0,6,353.2482,369.57,Training,346.2587464750981
6Heliceno_1-cl_3-f_6-f_9-cl_15-f.log,2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,5,499.9467,353.37,Training,504.79280747751204
6Heliceno_1-cl_2-cl_3-i_10-i_12-f_15-i.log,2,2,4,0,0,0,0,0,0,4,0,1,0,0,4,0,6,636.1093,366.99,Training,449.93334078855975
6Heliceno_4-cl_5-f_9-i_10-i_11-i_13-cl.log,0,0,0,2,1,0,0,0,4,4,4,0,2,0,0,0,6,85.7362,347.63,Training,186.12872364364287
6Heliceno_2-cl_5-f_11-i_13-cl_14-cl_16-br.log,0,2,0,0,1,0,0,0,0,0,4,0,2,2,0,3,6,485.9739,367.07,Training,508.5016458300048
6Heliceno_4-f_5-br_7-i_8-f_9-br_16-br.log,0,0,0,1,3,0,4,1,3,0,0,0,0,0,0,3,6,345.4366,369.01,Training,429.51409191666795
6Heliceno_6-br_9-i_12-cl_14-cl.log,0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,4,559.161,356.47,Training,515.770923763213
6Heliceno_3-br_10-br_13-br_16-cl.log,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,2,4,436.2111,362.52,Training,539.8767811725523
6Heliceno_10-i_11-f_12-i_13-cl_14-i.log,0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,5,370.2828,363.38,Training,296.5407434004563
6Heliceno_1-br_3-f_5-i_8-f_9-f_14-f.log,3,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,6,422.9945,359.76,Training,387.43608899921844
6Heliceno_1-i_3-i_4-i_7-f_10-cl_15-f.log,4,0,4,4,0,0,1,0,0,2,0,0,0,0,1,0,6,346.8067,382.24,Training,382.369541061612
6Heliceno_1-i_2-f_6-cl_10-i_13-br_16-cl.log,4,1,0,0,0,2,0,0,0,4,0,0,3,0,0,2,6,461.758,374.49,Training,461.0862801567048
6Heliceno_2-br_6-f_8-cl_13-cl_16-f.log,0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,1,5,441.1559,354.51,Training,598.1738012287443
6Heliceno_3-cl_8-i_9-br_13-i_15-f_16-f.log,0,0,2,0,0,0,0,4,3,0,0,0,4,0,1,1,6,361.6693,368.43,Training,533.0294841666181
6Heliceno_2-i_4-f_8-cl_10-cl_13-i_16-i.log,0,4,0,1,0,0,0,2,0,2,0,0,4,0,0,4,6,381.929,374.78,Training,455.61311969169856
6Heliceno_7-cl_12-f_14-cl_16-f.log,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,4,500.2238,351.06,Training,562.998224188779
6Heliceno_1-f_5-cl_7-f_10-cl_14-f_16-cl.log,1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,2,6,380.961,357.01,Training,444.5224813110499
6Heliceno_1-f_5-cl_9-f_12-f_16-i.log,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,5,469.0379,359.97,Training,478.12700389802876
6Heliceno_1-cl_4-cl_8-i_14-i.log,2,0,0,2,0,0,0,4,0,0,0,0,0,4,0,0,4,545.2832,359.8,Training,477.786381364819
6Heliceno_8-i_11-f_13-f_15-f.log,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,4,518.3527,351.2,Training,624.7521686410832
6Heliceno_3-i_9-i.log,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,726.2894,349.0,Training,702.3239938498862
6Heliceno_5-i_10-br.log,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,490.0979,349.65,Training,543.064746362304
6Heliceno_6-cl_7-br_10-br_11-cl.log,0,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,4,486.8073,368.68,Training,390.0840301902334
6Heliceno_2-cl_10-f_12-f_16-i.log,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,587.1298,359.6,Training,625.6209294615776
6Heliceno_4-f_10-i_13-br_14-br_15-f_16-i.log,0,0,0,1,0,0,0,0,0,4,0,0,3,3,1,4,6,283.2964,374.17,Training,437.8728732985824
6Heliceno_1-cl_2-br_14-i_16-i.log,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,485.7942,377.33,Training,560.2694014306983
6Heliceno_12-f_13-i_15-br.log,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,3,589.0005,356.05,Training,489.49545831682474
6Heliceno_2-f_4-cl_5-i_8-cl_11-i_12-f.log,0,1,0,2,4,0,0,2,0,0,4,1,0,0,0,0,6,346.7026,361.5,Training,311.5562406897062
6Heliceno_7-cl_10-cl_13-f_14-f.log,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,4,583.5985,349.86,Training,533.3425076301544
6Heliceno_1-br_5-f_7-br_8-cl_12-cl_13-f.log,3,0,0,0,1,0,3,2,0,0,0,2,1,0,0,0,6,382.3273,363.0,Training,379.19131707577753
6Heliceno_3-i_7-i_10-i_11-br_14-br_15-i.log,0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,6,586.3328,377.81,Training,503.1764270835852
6Heliceno_1-cl_6-cl_15-br_16-i.log,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,4,389.0216,371.47,Training,538.9512305411837
6Heliceno_1-i_4-cl_5-f_8-i_12-i_14-f.log,4,0,0,2,1,0,0,4,0,0,0,4,0,1,0,0,6,482.1738,372.71,Training,414.61957197782675
6Heliceno_2-br_3-br_6-i_8-cl_9-br_12-f.log,0,3,3,0,0,4,0,2,3,0,0,1,0,0,0,0,6,593.5988,368.11,Training,639.1948885590436
6Heliceno_10-cl_12-i_14-cl_16-i.log,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,4,4,382.6321,377.89,Training,497.6439776768873
6Heliceno_5-i_8-br_11-cl_12-cl.log,0,0,0,0,4,0,0,3,0,0,2,2,0,0,0,0,4,458.5687,357.41,Training,470.99519041362515
6Heliceno_2-i.log,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,773.7501,345.35,Training,754.9929089498987
6Heliceno_6-i_14-cl_16-f.log,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,3,512.7784,349.33,Training,632.1385913534014
6Heliceno_1-i_4-br_6-br_16-cl.log,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,4,520.9623,370.99,Training,512.1640571383801
6Heliceno_1-cl_3-cl_6-f_12-br_13-f_16-i.log,2,0,2,0,0,1,0,0,0,0,0,3,1,0,0,4,6,364.2558,376.89,Training,382.1061236567753
6Heliceno_4-f_5-cl_8-i_11-f_14-i_15-cl.log,0,0,0,1,2,0,0,4,0,0,1,0,0,4,2,0,6,500.6182,361.57,Training,491.21580652181945
6Heliceno_9-f_10-br_15-i_16-cl.log,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,4,610.5963,364.2,Training,584.559741678489
6Heliceno_5-i_6-br_7-br_9-f_10-i_11-i.log,0,0,0,0,4,3,3,0,1,4,4,0,0,0,0,0,6,181.389,379.33,Training,266.2851472736565
6Heliceno_2-br_4-f_5-br_8-br_11-br_13-f.log,0,3,0,1,3,0,0,3,0,0,3,0,1,0,0,0,6,466.0784,364.26,Training,455.5001534693447
6Heliceno_7-i.log,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,590.4179,346.44,Training,598.9179711962615
6Heliceno_1-f_2-i_9-i.log,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,614.3202,354.51,Training,621.5695315215787
